"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51"
1.8507276404813,1.7338355175229,1.42635994626667,1.29190618950053,1.18125510577911,1.09938029881754,1.0261802545658,0.991363325206931,0.928297344703136,0.885625012575914,0.854032294020782,0.819269976771479,0.783828939805643,0.755863128453069,0.742879194571092,0.727781883811309,0.736454308788384,0.744616092523659,0.741753721375659,0.74061129587657,0.739550880012749,0.735489631347919,0.7379026017986,0.749446636731071,0.752707810128021,0.762116351969443,0.763611514539081,0.770242741637865,0.781470139438184,0.784003422848771,0.791499862527088,0.792772363434696,0.810955402816794,0.835427283879191,0.836529211867554,0.82838851834307,0.840026942620767,0.84827352208234,0.86300524878385,0.87622027989394,0.886179153401569,0.902457406587683,0.921620258878432,0.936215252592666,0.974098721060494,1.00100539117475,1.0196494794079,1.07013690010039,1.2495574633299,1.51983674670494,2.99690783944087
0.676436837892059,0.645839216723966,0.643578039583964,0.642390751866919,0.649234625947763,0.652617602549109,0.653553405016091,0.652473852737944,0.656502148659644,0.667990089291938,0.683520825805288,0.690940903194428,0.697799732749782,0.692677589715212,0.696542561304884,0.702205312771804,0.697817625945438,0.685335551469456,0.683024108590113,0.67980609722328,0.668726811756765,0.670183776920238,0.670329423086164,0.680578669703652,0.691243436412187,0.701651772562522,0.709502015903897,0.708832367229985,0.708476016919189,0.721487303655617,0.737187326680267,0.769465725540196,0.847067901837222,0.851940605388833,0.815800590809115,0.769550444859458,0.745802683083427,0.725423151211649,0.727281698107547,0.719027167826159,0.698973659904306,0.696264594652395,0.717567955643849,0.728368891551675,0.736859238237629,0.759364217715959,0.833500421410267,0.904315670841195,1.02485863304482,1.34387229275361,2.01041420564138
1.67860283383844,1.1962517859576,1.10828516135806,1.02034076185243,0.910899315238836,0.867051748435717,0.837456921726622,0.814960275288238,0.785995069332628,0.767920390414258,0.764653126869791,0.767824333309111,0.756467789361406,0.755275570062331,0.76060601349867,0.769972220135846,0.779268246540563,0.786271046645697,0.794000278577422,0.788965993824201,0.783118204207406,0.787365404582174,0.781224085989542,0.780202887096149,0.777017265894211,0.782988195969595,0.792229468694938,0.795560053016722,0.805165460332227,0.813897813649639,0.801760451537437,0.800799830341949,0.80264980120117,0.797053690897513,0.795425591229868,0.791364021959463,0.798801695648763,0.793547429235171,0.787904400282056,0.7928345373346,0.806856535180695,0.821072340806192,0.830580978418445,0.840136768566822,0.865621087054499,0.916077726978607,0.967481183448585,1.05670356145244,1.1432544077502,1.24141291711283,1.70172735658218
1.70168365669758,1.45076447446387,1.29069674278379,1.14044622050726,1.00689888154373,0.891682681896302,0.826112257991242,0.752587777527487,0.687115853578536,0.663898074829729,0.623616771295452,0.607202948003835,0.593970790044409,0.582685520602383,0.573021774888979,0.569854378064677,0.568383750637467,0.560637229391412,0.565159141638327,0.562300455111454,0.55898807420086,0.572715277462003,0.564335033284509,0.58359986392025,0.592217085270703,0.59935660556911,0.608229897573442,0.609657786518982,0.598901613825604,0.593576041411368,0.59353113395655,0.588221937699235,0.590876234730311,0.590517797321867,0.589217064918609,0.5895527503845,0.592063221496336,0.600993455484637,0.621495674298759,0.640925886952825,0.656201877400809,0.659135922589683,0.675175535334287,0.684350530244393,0.697723426055297,0.696536784729696,0.691593939255194,0.694906431474238,0.708208731283619,0.723408328686146,0.793242328222378
3.6857877457239,1.2671305125147,0.955377954561384,0.839975056061036,0.780112130827968,0.770120910359049,0.765290173562918,0.742672085343515,0.731595156220566,0.723495534833687,0.726186756880523,0.723007039970277,0.748017090356521,0.768475157196417,0.762868845018282,0.754278862515998,0.744860521596511,0.746697327598554,0.74024982636484,0.738474334468468,0.732740912169923,0.731468081461765,0.731548827483697,0.729813495709331,0.730281844400367,0.727127345731124,0.730998336541366,0.7351234835664,0.740339937849886,0.741794533937168,0.738673224765966,0.74690099519031,0.757290796267991,0.762218462015846,0.77323777278694,0.777958967159436,0.777929907375899,0.781193212595915,0.788128185032768,0.790660523769276,0.794450992826064,0.804260074701465,0.819335878690902,0.847264270422356,0.89127129440651,0.906265065843992,0.929436200565234,0.998211654984998,1.19094901268782,2.21569950963648,3.87234194637146
2.57312288935882,1.54721654505792,1.2315704546404,1.02319445761194,0.896337226962191,0.840052525753556,0.771613050080684,0.716483380563362,0.673443058811573,0.65733513056624,0.641499307427308,0.625944673969994,0.628284662827164,0.654892435592786,0.658666565633929,0.671344731361117,0.70424605732213,0.725516833696118,0.771218703514393,0.790144557610024,0.786491427353255,0.767845022368245,0.750220152906453,0.758936259196606,0.755397127470806,0.742456869539832,0.738017181298759,0.741070315284787,0.733648713519737,0.725889280246151,0.744739090442531,0.730555844617854,0.698262750590704,0.686449872356449,0.667993859724121,0.653486047345563,0.638978521853697,0.624907119791215,0.610987853398421,0.606599613219805,0.605634631735544,0.60741774139715,0.617101108473608,0.630860536833536,0.64154136001611,0.66262631311675,0.709220821180306,0.760673615387289,0.830131910946371,0.924769131315982,1.13908091280058
1.51807962348581,0.992283049013583,0.899083514051975,0.861949652857807,0.838734057869688,0.821004026632287,0.795030902904822,0.787244995800221,0.774644743696193,0.767456661526385,0.748773593619518,0.722510194944753,0.712338338791571,0.697936887982856,0.693086941168049,0.692506179283362,0.689875035476052,0.684982784570958,0.684473420228746,0.685558148711168,0.684575922841892,0.68481830201465,0.692119011935517,0.696171477277182,0.705535098000928,0.715964452335458,0.728637964500543,0.746650822479793,0.765654912823819,0.788755545807428,0.809684244317299,0.834618467431345,0.862945137934529,0.898638944759689,0.94165806502625,1.01159260917495,1.07178164908523,1.14222852029955,1.2133366720383,1.28272901696261,1.37901837505258,1.48012357976793,1.59466734508464,1.73009514129744,1.96039708976741,2.15012406153656,2.38208578670991,2.79940580056796,3.64562999900708,4.55567245027285,5.26002153248618
0.574736529056707,0.517804485434307,0.497843938857865,0.488982003408375,0.482763925845733,0.474098203073347,0.473214459915325,0.468772651628186,0.467352198187747,0.460455340543384,0.463150821635603,0.462893671106116,0.466388680966756,0.473150622831743,0.49054788138805,0.498280571086804,0.499389654919088,0.504495236305225,0.512559483924873,0.514015055317645,0.51371241067058,0.517230831666628,0.527155475762072,0.544419318128128,0.562756104429741,0.583535160614852,0.586582230291046,0.597165912642778,0.601214955559648,0.603313656485212,0.598548824029504,0.606211275181889,0.611381577968923,0.623247518646807,0.636904492254545,0.627227010611517,0.643259492981029,0.664377601095398,0.688505331469254,0.698400043953108,0.72136454033889,0.733184038739702,0.748406975982323,0.770596422948876,0.807552647936789,0.837832000379111,0.848257458222357,0.885574709757622,0.938234503757211,1.04857210486051,1.09434845686413
0.780451918902657,0.779393580586815,0.773345983054812,0.751789446193831,0.720126508851464,0.701395397746946,0.683015881843478,0.667614203715079,0.644227971939589,0.61799278232539,0.613090628278903,0.613478681666148,0.612334215396669,0.608644947445129,0.607844217600134,0.607030481869537,0.596603658564067,0.585433786542218,0.585330853893375,0.58889152737094,0.592592838862315,0.593511374611341,0.600407579037151,0.606589894281827,0.613211129066977,0.619772751795972,0.620862898658779,0.633130071325414,0.645798697497825,0.663659669803744,0.663210795642851,0.679490686213453,0.693326991405228,0.716638671553083,0.7445400538692,0.763114017079884,0.784459400709171,0.820739919841176,0.832914556485127,0.83993809907371,0.862532917875935,0.874950607762931,0.90259212716861,0.935571616984024,0.977661557596753,1.03971311563714,1.11510014248645,1.23294968288133,1.39465674011841,1.65270491570671,2.07642108065309
1.57215450281748,0.984901345232086,0.814236151547834,0.745481536651152,0.725958808980578,0.713394943222419,0.690819388652234,0.665623770180411,0.662346971980824,0.643593185381948,0.638489998675752,0.648633709954631,0.657505459423984,0.665812781852573,0.666313856485919,0.666212240471831,0.672201309090992,0.673840258098159,0.67900742441346,0.684264401094359,0.688683755559875,0.684761771083992,0.68969579524018,0.691590026403136,0.695175969846336,0.702184487943178,0.708992634663414,0.714742344251439,0.722782964320526,0.737813697604681,0.738480515630155,0.733749495250565,0.74042419781347,0.748849612061564,0.758092346128458,0.784502201730485,0.791270764010875,0.805589168774222,0.820259179815009,0.825306551479962,0.832679572402939,0.845914256939491,0.858214648826876,0.9096030315766,0.946749359038002,0.968835425170495,1.0237558979637,1.09904059748715,1.05972033171733,1.13965821362295,1.21485055888536
